function_type, m, n, sparsity, sparsity_pattern, generation_time, TF_setup, tacotensor_init, tacotensor_insert, B_pack, c_pack, t_compile, t_assemble, t_compute, computation_time
tf_noop_func, 500, 500, 0.15, n_per_line, 0.0139491558075, , , , , , , , , 0.0157449245453, 
tf_noop_func, 500, 500, 0.2, ratio_based, 0.00601291656494, , , , , , , , , 0.0152161121368, 
tf_noop_func, 500, 500, 0.2, n_per_line, 0.0139150619507, , , , , , , , , 0.0148248672485, 
tf_noop_func, 500, 500, 0.3, ratio_based, 0.00628900527954, , , , , , , , , 0.0152568817139, 
tf_noop_func, 500, 500, 0.3, n_per_line, 0.0141499042511, , , , , , , , , 0.0157890319824, 
tf_noop_func, 500, 500, 0.5, ratio_based, 0.00651097297668, , , , , , , , , 0.0153620243073, 
tf_noop_func, 500, 500, 0.5, n_per_line, 0.0147039890289, , , , , , , , , 0.0158441066742, 
tf_noop_func, 500, 500, 0.75, ratio_based, 0.00612807273865, , , , , , , , , 0.0147130489349, 
tf_noop_func, 500, 500, 0.75, n_per_line, 0.0138840675354, , , , , , , , , 0.0161070823669, 
tf_noop_func, 500, 500, 1.0, ratio_based, 0.00502300262451, , , , , , , , , 0.0152580738068, 
tf_noop_func, 500, 500, 1.0, n_per_line, 0.0124938488007, , , , , , , , , 0.0157110691071, 
tf_noop_func, 1000, 1000, 0.01, ratio_based, 0.0177772045135, , , , , , , , , 0.0378329753876, 
tf_noop_func, 1000, 1000, 0.01, n_per_line, 0.0368180274963, , , , , , , , , 0.0368590354919, 
tf_noop_func, 1000, 1000, 0.03, ratio_based, 0.0179290771484, , , , , , , , , 0.0372059345245, 
tf_noop_func, 1000, 1000, 0.03, n_per_line, 0.0375339984894, , , , , , , , , 0.037113904953, 
tf_noop_func, 1000, 1000, 0.05, ratio_based, 0.0184769630432, , , , , , , , , 0.0368218421936, 
tf_noop_func, 1000, 1000, 0.05, n_per_line, 0.0379259586334, , , , , , , , , 0.037346124649, 
tf_noop_func, 1000, 1000, 0.1, ratio_based, 0.0190751552582, , , , , , , , , 0.0367159843445, 
tf_noop_func, 1000, 1000, 0.1, n_per_line, 0.0379149913788, , , , , , , , , 0.0374422073364, 
tf_noop_func, 1000, 1000, 0.15, ratio_based, 0.0199310779572, , , , , , , , , 0.0394830703735, 
tf_noop_func, 1000, 1000, 0.15, n_per_line, 0.0391290187836, , , , , , , , , 0.0377719402313, 
tf_noop_func, 1000, 1000, 0.2, ratio_based, 0.0201699733734, , , , , , , , , 0.036768913269, 
tf_noop_func, 1000, 1000, 0.2, n_per_line, 0.0402009487152, , , , , , , , , 0.0376319885254, 
tf_noop_func, 1000, 1000, 0.3, ratio_based, 0.0211820602417, , , , , , , , , 0.0367960929871, 
tf_noop_func, 1000, 1000, 0.3, n_per_line, 0.0408790111542, , , , , , , , , 0.0372800827026, 
tf_noop_func, 1000, 1000, 0.5, ratio_based, 0.0224499702454, , , , , , , , , 0.0364310741425, 
tf_noop_func, 1000, 1000, 0.5, n_per_line, 0.0415930747986, , , , , , , , , 0.0376698970795, 
tf_noop_func, 1000, 1000, 0.75, ratio_based, 0.0204608440399, , , , , , , , , 0.0368831157684, 
tf_noop_func, 1000, 1000, 0.75, n_per_line, 0.0397291183472, , , , , , , , , 0.0380139350891, 
tf_noop_func, 1000, 1000, 1.0, ratio_based, 0.0161480903625, , , , , , , , , 0.0375409126282, 
tf_noop_func, 1000, 1000, 1.0, n_per_line, 0.0350890159607, , , , , , , , , 0.0386259555817, 
tf_noop_func, 2000, 2000, 0.01, ratio_based, 0.0687139034271, , , , , , , , , 0.123867988586, 
tf_noop_func, 2000, 2000, 0.01, n_per_line, 0.120277881622, , , , , , , , , 0.124454975128, 
tf_noop_func, 2000, 2000, 0.03, ratio_based, 0.0703060626984, , , , , , , , , 0.124973058701, 
tf_noop_func, 2000, 2000, 0.03, n_per_line, 0.120619058609, , , , , , , , , 0.124730110168, 
tf_noop_func, 2000, 2000, 0.05, ratio_based, 0.0717630386353, , , , , , , , , 0.12418794632, 
tf_noop_func, 2000, 2000, 0.05, n_per_line, 0.121737957001, , , , , , , , , 0.124304056168, 
tf_noop_func, 2000, 2000, 0.1, ratio_based, 0.0741939544678, , , , , , , , , 0.124140977859, 
tf_noop_func, 2000, 2000, 0.1, n_per_line, 0.126375198364, , , , , , , , , 0.124045848846, 
tf_noop_func, 2000, 2000, 0.15, ratio_based, 0.0769901275635, , , , , , , , , 0.124733924866, 
tf_noop_func, 2000, 2000, 0.15, n_per_line, 0.129771947861, , , , , , , , , 0.124365091324, 
tf_noop_func, 2000, 2000, 0.2, ratio_based, 0.0791420936584, , , , , , , , , 0.124629020691, 
tf_noop_func, 2000, 2000, 0.2, n_per_line, 0.130335092545, , , , , , , , , 0.125090122223, 
tf_noop_func, 2000, 2000, 0.3, ratio_based, 0.0830519199371, , , , , , , , , 0.124048948288, 
tf_noop_func, 2000, 2000, 0.3, n_per_line, 0.133553028107, , , , , , , , , 0.124681949615, 
tf_noop_func, 2000, 2000, 0.5, ratio_based, 0.0873448848724, , , , , , , , , 0.12412405014, 
tf_noop_func, 2000, 2000, 0.5, n_per_line, 0.138948917389, , , , , , , , , 0.124422073364, 
tf_noop_func, 2000, 2000, 0.75, ratio_based, 0.0803110599518, , , , , , , , , 0.124486923218, 
tf_noop_func, 2000, 2000, 0.75, n_per_line, 0.131407976151, , , , , , , , , 0.123305082321, 
tf_noop_func, 2000, 2000, 1.0, ratio_based, 0.0624191761017, , , , , , , , , 0.12384390831, 
tf_noop_func, 2000, 2000, 1.0, n_per_line, 0.111916065216, , , , , , , , , 0.124351024628, 
tf_sparse_matmul_func, 50, 50, 0.01, ratio_based, 0.000176906585693, , , , , , , , , 0.0119540691376, 
tf_sparse_matmul_func, 50, 50, 0.01, n_per_line, 0.000814199447632, , , , , , , , , 0.0118298530579, 
tf_sparse_matmul_func, 50, 50, 0.03, ratio_based, 0.000177145004272, , , , , , , , , 0.0118508338928, 
tf_sparse_matmul_func, 50, 50, 0.03, n_per_line, 0.000819206237793, , , , , , , , , 0.0120749473572, 
tf_sparse_matmul_func, 50, 50, 0.05, ratio_based, 0.00019383430481, , , , , , , , , 0.0117800235748, 
tf_sparse_matmul_func, 50, 50, 0.05, n_per_line, 0.000805854797363, , , , , , , , , 0.0115389823914, 
tf_sparse_matmul_func, 50, 50, 0.1, ratio_based, 0.000180959701538, , , , , , , , , 0.0119750499725, 
tf_sparse_matmul_func, 50, 50, 0.1, n_per_line, 0.000809907913208, , , , , , , , , 0.0120210647583, 
tf_sparse_matmul_func, 50, 50, 0.15, ratio_based, 0.00018310546875, , , , , , , , , 0.0121200084686, 
tf_sparse_matmul_func, 50, 50, 0.15, n_per_line, 0.000785112380981, , , , , , , , , 0.0116868019104, 
tf_sparse_matmul_func, 50, 50, 0.2, ratio_based, 0.000185012817383, , , , , , , , , 0.011647939682, 
tf_sparse_matmul_func, 50, 50, 0.2, n_per_line, 0.000797033309937, , , , , , , , , 0.0120890140533, 
tf_sparse_matmul_func, 50, 50, 0.3, ratio_based, 0.000187158584595, , , , , , , , , 0.0122249126434, 
tf_sparse_matmul_func, 50, 50, 0.3, n_per_line, 0.000810146331787, , , , , , , , , 0.0130469799042, 
tf_sparse_matmul_func, 50, 50, 0.5, ratio_based, 0.00019097328186, , , , , , , , , 0.0134630203247, 
tf_sparse_matmul_func, 50, 50, 0.5, n_per_line, 0.000829935073853, , , , , , , , , 0.0133669376373, 
tf_sparse_matmul_func, 50, 50, 0.75, ratio_based, 0.000183820724487, , , , , , , , , 0.0138840675354, 
tf_sparse_matmul_func, 50, 50, 0.75, n_per_line, 0.000802040100098, , , , , , , , , 0.0134339332581, 
tf_sparse_matmul_func, 50, 50, 1.0, ratio_based, 0.000166893005371, , , , , , , , , 0.0134751796722, 
tf_sparse_matmul_func, 50, 50, 1.0, n_per_line, 0.000760078430176, , , , , , , , , 0.0132529735565, 
tf_sparse_matmul_func, 100, 100, 0.01, ratio_based, 0.00028395652771, , , , , , , , , 0.0116980075836, 
tf_sparse_matmul_func, 100, 100, 0.01, n_per_line, 0.00155901908875, , , , , , , , , 0.0119969844818, 
tf_sparse_matmul_func, 100, 100, 0.03, ratio_based, 0.000292062759399, , , , , , , , , 0.0120139122009, 
tf_sparse_matmul_func, 100, 100, 0.03, n_per_line, 0.0016040802002, , , , , , , , , 0.0119969844818, 
tf_sparse_matmul_func, 100, 100, 0.05, ratio_based, 0.000292778015137, , , , , , , , , 0.0121531486511, 
tf_sparse_matmul_func, 100, 100, 0.05, n_per_line, 0.00155901908875, , , , , , , , , 0.0120868682861, 
tf_sparse_matmul_func, 100, 100, 0.1, ratio_based, 0.000300884246826, , , , , , , , , 0.0131759643555, 
tf_sparse_matmul_func, 100, 100, 0.1, n_per_line, 0.00161790847778, , , , , , , , , 0.0131139755249, 
tf_sparse_matmul_func, 100, 100, 0.15, ratio_based, 0.000308990478516, , , , , , , , , 0.0134809017181, 
tf_sparse_matmul_func, 100, 100, 0.15, n_per_line, 0.00153207778931, , , , , , , , , 0.0129799842834, 
tf_sparse_matmul_func, 100, 100, 0.2, ratio_based, 0.000339984893799, , , , , , , , , 0.0137801170349, 
tf_sparse_matmul_func, 100, 100, 0.2, n_per_line, 0.00150918960571, , , , , , , , , 0.01358294487, 
tf_sparse_matmul_func, 100, 100, 0.3, ratio_based, 0.000319957733154, , , , , , , , , 0.0144090652466, 
tf_sparse_matmul_func, 100, 100, 0.3, n_per_line, 0.00160479545593, , , , , , , , , 0.0142061710358, 
tf_sparse_matmul_func, 100, 100, 0.5, ratio_based, 0.000330924987793, , , , , , , , , 0.0152959823608, 
tf_sparse_matmul_func, 100, 100, 0.5, n_per_line, 0.00162577629089, , , , , , , , , 0.0154402256012, 
tf_sparse_matmul_func, 100, 100, 0.75, ratio_based, 0.000319004058838, , , , , , , , , 0.0175099372864, 
tf_sparse_matmul_func, 100, 100, 0.75, n_per_line, 0.00158405303955, , , , , , , , , 0.0169861316681, 
tf_sparse_matmul_func, 100, 100, 1.0, ratio_based, 0.000263929367065, , , , , , , , , 0.0182750225067, 
tf_sparse_matmul_func, 100, 100, 1.0, n_per_line, 0.00141406059265, , , , , , , , , 0.0186998844147, 
tf_sparse_matmul_func, 500, 500, 0.01, ratio_based, 0.00539398193359, , , , , , , , , 0.0160331726074, 
tf_sparse_matmul_func, 500, 500, 0.01, n_per_line, 0.0134170055389, , , , , , , , , 0.0156309604645, 
tf_sparse_matmul_func, 500, 500, 0.03, ratio_based, 0.00547504425049, , , , , , , , , 0.0194840431213, 
tf_sparse_matmul_func, 500, 500, 0.03, n_per_line, 0.013641834259, , , , , , , , , 0.019070148468, 
tf_sparse_matmul_func, 500, 500, 0.05, ratio_based, 0.00556492805481, , , , , , , , , 0.0220429897308, 
tf_sparse_matmul_func, 500, 500, 0.05, n_per_line, 0.0139760971069, , , , , , , , , 0.0219609737396, 
tf_sparse_matmul_func, 500, 500, 0.1, ratio_based, 0.0057430267334, , , , , , , , , 0.0300719738007, 
tf_sparse_matmul_func, 500, 500, 0.1, n_per_line, 0.0140199661255, , , , , , , , , 0.0299680233002, 
tf_sparse_matmul_func, 500, 500, 0.15, ratio_based, 0.00592398643494, , , , , , , , , 0.0390050411224, 
tf_sparse_matmul_func, 500, 500, 0.15, n_per_line, 0.0143740177155, , , , , , , , , 0.0382080078125, 
tf_sparse_matmul_func, 500, 500, 0.2, ratio_based, 0.0060019493103, , , , , , , , , 0.0468192100525, 
tf_sparse_matmul_func, 500, 500, 0.2, n_per_line, 0.0142331123352, , , , , , , , , 0.0466730594635, 
tf_sparse_matmul_func, 500, 500, 0.3, ratio_based, 0.00632309913635, , , , , , , , , 0.0890748500824, 
tf_sparse_matmul_func, 500, 500, 0.3, n_per_line, 0.0143849849701, , , , , , , , , 0.0878500938416, 
tf_sparse_matmul_func, 500, 500, 0.5, ratio_based, 0.00655293464661, , , , , , , , , 0.126784086227, 
tf_sparse_matmul_func, 500, 500, 0.5, n_per_line, 0.0145571231842, , , , , , , , , 0.126442909241, 
tf_sparse_matmul_func, 500, 500, 0.75, ratio_based, 0.00612807273865, , , , , , , , , 0.206163883209, 
tf_sparse_matmul_func, 500, 500, 0.75, n_per_line, 0.0140149593353, , , , , , , , , 0.200880050659, 
tf_sparse_matmul_func, 500, 500, 1.0, ratio_based, 0.00500321388245, , , , , , , , , 0.278057813644, 
tf_sparse_matmul_func, 500, 500, 1.0, n_per_line, 0.0126988887787, , , , , , , , , 0.280569076538, 
tf_sparse_matmul_func, 1000, 1000, 0.01, ratio_based, 0.017637014389, , , , , , , , , 0.0277609825134, 
tf_sparse_matmul_func, 1000, 1000, 0.01, n_per_line, 0.0365579128265, , , , , , , , , 0.0271060466766, 
tf_sparse_matmul_func, 1000, 1000, 0.03, ratio_based, 0.0179891586304, , , , , , , , , 0.0413670539856, 
tf_sparse_matmul_func, 1000, 1000, 0.03, n_per_line, 0.0382840633392, , , , , , , , , 0.0396609306335, 
tf_sparse_matmul_func, 1000, 1000, 0.05, ratio_based, 0.0183148384094, , , , , , , , , 0.056312084198, 
tf_sparse_matmul_func, 1000, 1000, 0.05, n_per_line, 0.0374410152435, , , , , , , , , 0.0524640083313, 
tf_sparse_matmul_func, 1000, 1000, 0.1, ratio_based, 0.0191180706024, , , , , , , , , 0.113409042358, 
tf_sparse_matmul_func, 1000, 1000, 0.1, n_per_line, 0.0382719039917, , , , , , , , , 0.113172054291, 
tf_sparse_matmul_func, 1000, 1000, 0.15, ratio_based, 0.0197761058807, , , , , , , , , 0.178507089615, 
tf_sparse_matmul_func, 1000, 1000, 0.15, n_per_line, 0.0396950244904, , , , , , , , , 0.176926851273, 
tf_sparse_matmul_func, 1000, 1000, 0.2, ratio_based, 0.0202000141144, , , , , , , , , 0.214393138885, 
tf_sparse_matmul_func, 1000, 1000, 0.2, n_per_line, 0.039705991745, , , , , , , , , 0.210922002792, 
tf_sparse_matmul_func, 1000, 1000, 0.3, ratio_based, 0.0212762355804, , , , , , , , , 0.328578948975, 
tf_sparse_matmul_func, 1000, 1000, 0.3, n_per_line, 0.0413908958435, , , , , , , , , 0.324860095978, 
tf_sparse_matmul_func, 1000, 1000, 0.5, ratio_based, 0.0222380161285, , , , , , , , , 0.571398019791, 
tf_sparse_matmul_func, 1000, 1000, 0.5, n_per_line, 0.0417468547821, , , , , , , , , 0.571856021881, 
tf_sparse_matmul_func, 1000, 1000, 0.75, ratio_based, 0.0204629898071, , , , , , , , , 0.868623018265, 
tf_sparse_matmul_func, 1000, 1000, 0.75, n_per_line, 0.0401380062103, , , , , , , , , 0.866903066635, 
tf_sparse_matmul_func, 1000, 1000, 1.0, ratio_based, 0.0162980556488, , , , , , , , , 1.12028312683, 
tf_sparse_matmul_func, 1000, 1000, 1.0, n_per_line, 0.0344140529633, , , , , , , , , 1.1257879734, 
tf_sparse_matmul_func, 2000, 2000, 0.01, ratio_based, 0.0687351226807, , , , , , , , , 0.0762758255005, 
tf_sparse_matmul_func, 2000, 2000, 0.01, n_per_line, 0.120082139969, , , , , , , , , 0.0729398727417, 
tf_sparse_matmul_func, 2000, 2000, 0.03, ratio_based, 0.0705559253693, , , , , , , , , 0.15637087822, 
tf_sparse_matmul_func, 2000, 2000, 0.03, n_per_line, 0.123847007751, , , , , , , , , 0.149914979935, 
tf_sparse_matmul_func, 2000, 2000, 0.05, ratio_based, 0.0715308189392, , , , , , , , , 0.245131969452, 
tf_sparse_matmul_func, 2000, 2000, 0.05, n_per_line, 0.123039007187, , , , , , , , , 0.245189189911, 
tf_sparse_matmul_func, 2000, 2000, 0.1, ratio_based, 0.0745170116425, , , , , , , , , 0.470024824142, 
tf_sparse_matmul_func, 2000, 2000, 0.1, n_per_line, 0.125962018967, , , , , , , , , 0.45946598053, 
tf_sparse_matmul_func, 2000, 2000, 0.15, ratio_based, 0.0766990184784, , , , , , , , , 0.723699092865, 
tf_sparse_matmul_func, 2000, 2000, 0.15, n_per_line, 0.1295170784, , , , , , , , , 0.712970018387, 
tf_sparse_matmul_func, 2000, 2000, 0.2, ratio_based, 0.0790920257568, , , , , , , , , 0.940997838974, 
tf_sparse_matmul_func, 2000, 2000, 0.2, n_per_line, 0.129834890366, , , , , , , , , 0.929560899734, 
tf_sparse_matmul_func, 2000, 2000, 0.3, ratio_based, 0.0831480026245, , , , , , , , , 1.34821200371, 
tf_sparse_matmul_func, 2000, 2000, 0.3, n_per_line, 0.134705781937, , , , , , , , , 1.31031513214, 
tf_sparse_matmul_func, 2000, 2000, 0.5, ratio_based, 0.0874400138855, , , , , , , , , 2.24873495102, 
tf_sparse_matmul_func, 2000, 2000, 0.5, n_per_line, 0.13907289505, , , , , , , , , 2.26680922508, 
tf_sparse_matmul_func, 2000, 2000, 0.75, ratio_based, 0.080414056778, , , , , , , , , 3.12786412239, 
tf_sparse_matmul_func, 2000, 2000, 0.75, n_per_line, 0.132027864456, , , , , , , , , 3.11650705338, 
tf_sparse_matmul_func, 2000, 2000, 1.0, ratio_based, 0.0624101161957, , , , , , , , , 3.99161100388, 
tf_sparse_matmul_func, 2000, 2000, 1.0, n_per_line, 0.111939191818, , , , , , , , , 3.98914384842, 
tf_matmul_with_sparsity_func, 50, 50, 0.01, ratio_based, 0.000179052352905, , , , , , , , , 0.00754380226135, 
tf_matmul_with_sparsity_func, 50, 50, 0.01, n_per_line, 0.000801086425781, , , , , , , , , 0.00779485702515, 
tf_matmul_with_sparsity_func, 50, 50, 0.03, ratio_based, 0.000178098678589, , , , , , , , , 0.00773787498474, 
tf_matmul_with_sparsity_func, 50, 50, 0.03, n_per_line, 0.000810861587524, , , , , , , , , 0.00767707824707, 
tf_matmul_with_sparsity_func, 50, 50, 0.05, ratio_based, 0.000184059143066, , , , , , , , , 0.0078558921814, 
tf_matmul_with_sparsity_func, 50, 50, 0.05, n_per_line, 0.000798940658569, , , , , , , , , 0.00774192810059, 
tf_matmul_with_sparsity_func, 50, 50, 0.1, ratio_based, 0.000180959701538, , , , , , , , , 0.00783801078796, 
tf_matmul_with_sparsity_func, 50, 50, 0.1, n_per_line, 0.000813961029053, , , , , , , , , 0.00733804702759, 
tf_matmul_with_sparsity_func, 50, 50, 0.15, ratio_based, 0.000198841094971, , , , , , , , , 0.0077691078186, 
tf_matmul_with_sparsity_func, 50, 50, 0.15, n_per_line, 0.000798940658569, , , , , , , , , 0.00781416893005, 
tf_matmul_with_sparsity_func, 50, 50, 0.2, ratio_based, 0.000185012817383, , , , , , , , , 0.00773906707764, 
tf_matmul_with_sparsity_func, 50, 50, 0.2, n_per_line, 0.000801086425781, , , , , , , , , 0.0076470375061, 
tf_matmul_with_sparsity_func, 50, 50, 0.3, ratio_based, 0.00019097328186, , , , , , , , , 0.00767302513123, 
tf_matmul_with_sparsity_func, 50, 50, 0.3, n_per_line, 0.000834941864014, , , , , , , , , 0.00774812698364, 
tf_matmul_with_sparsity_func, 50, 50, 0.5, ratio_based, 0.000205039978027, , , , , , , , , 0.00748109817505, 
tf_matmul_with_sparsity_func, 50, 50, 0.5, n_per_line, 0.000840902328491, , , , , , , , , 0.00779104232788, 
tf_matmul_with_sparsity_func, 50, 50, 0.75, ratio_based, 0.000184059143066, , , , , , , , , 0.0076379776001, 
tf_matmul_with_sparsity_func, 50, 50, 0.75, n_per_line, 0.000808000564575, , , , , , , , , 0.00771188735962, 
tf_matmul_with_sparsity_func, 50, 50, 1.0, ratio_based, 0.000183820724487, , , , , , , , , 0.00763821601868, 
tf_matmul_with_sparsity_func, 50, 50, 1.0, n_per_line, 0.000738859176636, , , , , , , , , 0.00779509544373, 
tf_matmul_with_sparsity_func, 100, 100, 0.01, ratio_based, 0.000283002853394, , , , , , , , , 0.00799202919006, 
tf_matmul_with_sparsity_func, 100, 100, 0.01, n_per_line, 0.00149607658386, , , , , , , , , 0.00705289840698, 
tf_matmul_with_sparsity_func, 100, 100, 0.03, ratio_based, 0.000307083129883, , , , , , , , , 0.00793695449829, 
tf_matmul_with_sparsity_func, 100, 100, 0.03, n_per_line, 0.0014660358429, , , , , , , , , 0.00794887542725, 
tf_matmul_with_sparsity_func, 100, 100, 0.05, ratio_based, 0.000293016433716, , , , , , , , , 0.00726699829102, 
tf_matmul_with_sparsity_func, 100, 100, 0.05, n_per_line, 0.00156998634338, , , , , , , , , 0.00758004188538, 
tf_matmul_with_sparsity_func, 100, 100, 0.1, ratio_based, 0.000302076339722, , , , , , , , , 0.00785684585571, 
tf_matmul_with_sparsity_func, 100, 100, 0.1, n_per_line, 0.00151395797729, , , , , , , , , 0.00788807868958, 
tf_matmul_with_sparsity_func, 100, 100, 0.15, ratio_based, 0.000307083129883, , , , , , , , , 0.00803995132446, 
tf_matmul_with_sparsity_func, 100, 100, 0.15, n_per_line, 0.00158214569092, , , , , , , , , 0.0079140663147, 
tf_matmul_with_sparsity_func, 100, 100, 0.2, ratio_based, 0.00031590461731, , , , , , , , , 0.00786709785461, 
tf_matmul_with_sparsity_func, 100, 100, 0.2, n_per_line, 0.00161695480347, , , , , , , , , 0.00790286064148, 
tf_matmul_with_sparsity_func, 100, 100, 0.3, ratio_based, 0.000323057174683, , , , , , , , , 0.007572889328, 
tf_matmul_with_sparsity_func, 100, 100, 0.3, n_per_line, 0.00158715248108, , , , , , , , , 0.00752282142639, 
tf_matmul_with_sparsity_func, 100, 100, 0.5, ratio_based, 0.000328063964844, , , , , , , , , 0.00804996490479, 
tf_matmul_with_sparsity_func, 100, 100, 0.5, n_per_line, 0.00147891044617, , , , , , , , , 0.00739192962646, 
tf_matmul_with_sparsity_func, 100, 100, 0.75, ratio_based, 0.000311851501465, , , , , , , , , 0.0078821182251, 
tf_matmul_with_sparsity_func, 100, 100, 0.75, n_per_line, 0.00159406661987, , , , , , , , , 0.00790596008301, 
tf_matmul_with_sparsity_func, 100, 100, 1.0, ratio_based, 0.000265121459961, , , , , , , , , 0.00755906105042, 
tf_matmul_with_sparsity_func, 100, 100, 1.0, n_per_line, 0.00139117240906, , , , , , , , , 0.00781798362732, 
tf_matmul_with_sparsity_func, 500, 500, 0.01, ratio_based, 0.00543808937073, , , , , , , , , 0.0138008594513, 
tf_matmul_with_sparsity_func, 500, 500, 0.01, n_per_line, 0.013151884079, , , , , , , , , 0.0137360095978, 
tf_matmul_with_sparsity_func, 500, 500, 0.03, ratio_based, 0.00548386573792, , , , , , , , , 0.0127041339874, 
tf_matmul_with_sparsity_func, 500, 500, 0.03, n_per_line, 0.0136241912842, , , , , , , , , 0.0130269527435, 
tf_matmul_with_sparsity_func, 500, 500, 0.05, ratio_based, 0.0055730342865, , , , , , , , , 0.0128259658813, 
tf_matmul_with_sparsity_func, 500, 500, 0.05, n_per_line, 0.0137250423431, , , , , , , , , 0.0133249759674, 
tf_matmul_with_sparsity_func, 500, 500, 0.1, ratio_based, 0.00574994087219, , , , , , , , , 0.0133109092712, 
tf_matmul_with_sparsity_func, 500, 500, 0.1, n_per_line, 0.013867855072, , , , , , , , , 0.0134489536285, 
tf_matmul_with_sparsity_func, 500, 500, 0.15, ratio_based, 0.00590801239014, , , , , , , , , 0.0133228302002, 
tf_matmul_with_sparsity_func, 500, 500, 0.15, n_per_line, 0.0135970115662, , , , , , , , , 0.0136959552765, 
tf_matmul_with_sparsity_func, 500, 500, 0.2, ratio_based, 0.00606513023376, , , , , , , , , 0.0131969451904, 
tf_matmul_with_sparsity_func, 500, 500, 0.2, n_per_line, 0.0140430927277, , , , , , , , , 0.0134620666504, 
tf_matmul_with_sparsity_func, 500, 500, 0.3, ratio_based, 0.00630497932434, , , , , , , , , 0.0127120018005, 
tf_matmul_with_sparsity_func, 500, 500, 0.3, n_per_line, 0.0143811702728, , , , , , , , , 0.0132730007172, 
tf_matmul_with_sparsity_func, 500, 500, 0.5, ratio_based, 0.0065290927887, , , , , , , , , 0.0132398605347, 
tf_matmul_with_sparsity_func, 500, 500, 0.5, n_per_line, 0.0147390365601, , , , , , , , , 0.0133919715881, 
tf_matmul_with_sparsity_func, 500, 500, 0.75, ratio_based, 0.00607299804688, , , , , , , , , 0.0131130218506, 
tf_matmul_with_sparsity_func, 500, 500, 0.75, n_per_line, 0.0142428874969, , , , , , , , , 0.0129799842834, 
tf_matmul_with_sparsity_func, 500, 500, 1.0, ratio_based, 0.00500798225403, , , , , , , , , 0.0129539966583, 
tf_matmul_with_sparsity_func, 500, 500, 1.0, n_per_line, 0.0122940540314, , , , , , , , , 0.0135319232941, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.01, ratio_based, 0.017617225647, , , , , , , , , 0.0249679088593, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.01, n_per_line, 0.0368421077728, , , , , , , , , 0.0237150192261, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.03, ratio_based, 0.0181038379669, , , , , , , , , 0.0239090919495, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.03, n_per_line, 0.0384161472321, , , , , , , , , 0.024671792984, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.05, ratio_based, 0.0184459686279, , , , , , , , , 0.0240230560303, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.05, n_per_line, 0.0382220745087, , , , , , , , , 0.0249850749969, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.1, ratio_based, 0.0189909934998, , , , , , , , , 0.024512052536, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.1, n_per_line, 0.0383369922638, , , , , , , , , 0.0249412059784, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.15, ratio_based, 0.0197260379791, , , , , , , , , 0.0239338874817, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.15, n_per_line, 0.0390481948853, , , , , , , , , 0.0245568752289, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.2, ratio_based, 0.0203149318695, , , , , , , , , 0.0251100063324, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.2, n_per_line, 0.0395379066467, , , , , , , , , 0.0239889621735, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.3, ratio_based, 0.0211482048035, , , , , , , , , 0.0243628025055, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.3, n_per_line, 0.0409619808197, , , , , , , , , 0.0239470005035, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.5, ratio_based, 0.0223350524902, , , , , , , , , 0.0250158309937, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.5, n_per_line, 0.0421152114868, , , , , , , , , 0.0246098041534, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.75, ratio_based, 0.0204989910126, , , , , , , , , 0.0244810581207, 
tf_matmul_with_sparsity_func, 1000, 1000, 0.75, n_per_line, 0.0402719974518, , , , , , , , , 0.0237050056458, 
tf_matmul_with_sparsity_func, 1000, 1000, 1.0, ratio_based, 0.0160830020905, , , , , , , , , 0.0244648456573, 
tf_matmul_with_sparsity_func, 1000, 1000, 1.0, n_per_line, 0.0347921848297, , , , , , , , , 0.0244908332825, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.01, ratio_based, 0.0687341690063, , , , , , , , , 0.0832090377808, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.01, n_per_line, 0.119732141495, , , , , , , , , 0.0826468467712, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.03, ratio_based, 0.0702228546143, , , , , , , , , 0.0836730003357, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.03, n_per_line, 0.122231960297, , , , , , , , , 0.0833740234375, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.05, ratio_based, 0.0717430114746, , , , , , , , , 0.0828108787537, 
tf_matmul_with_sparsity_func, 2000, 2000, 0.05, n_per_line, 0.12355017662, , , , , , , , , 0.0830118656158, 
