function_type, m, n, sparsity, sparsity_pattern, generation_time, TF_setup, tacotensor_init, tacotensor_insert, B_pack, c_pack, t_compile, t_assemble, t_compute, computation_time
varmatmul_sparse_func2, 1000, 1000, 0.01, ratio_based, 0.0570549964905, 0.438380002975, 0.0427191257477, 1.25798892975, 4.99412989616, 0.131969928741, 52.6998348236, 0.0435569286346, 0.0444240570068, 0.077269077301
varmatmul_sparse_func2, 1000, 1000, 0.02, ratio_based, 0.107722997665, 0.444692134857, 0.0437479019165, 2.45769691467, 9.06695508957, 0.130430221558, 52.4456188679, 0.0395441055298, 0.0430040359497, 0.0853178501129
varmatmul_sparse_func2, 1000, 1000, 0.03, ratio_based, 0.175378084183, 0.44105219841, 0.0451838970184, 3.51586198807, 13.2846109867, 0.129952192307, 52.6207268238, 0.042328119278, 0.0524849891663, 0.0929789543152
varmatmul_sparse_func2, 1000, 1000, 0.04, ratio_based, 0.23763012886, 0.442719936371, 0.0430660247803, 4.7994658947, 17.2969739437, 0.132560968399, 52.2814788818, 0.041953086853, 0.0636031627655, 0.100956916809
varmatmul_sparse_func2, 1000, 1000, 0.05, ratio_based, 0.279834985733, 0.460670948029, 0.0600581169128, 5.85063886642, 21.4289529324, 0.130635976791, 52.609028101, 0.0434830188751, 0.0719041824341, 0.109230041504
varmatmul_sparse_func2, 1000, 1000, 0.06, ratio_based, 0.377089977264, 0.450244903564, 0.0661149024963, 6.95469689369, 25.8546659946, 0.130512952805, 53.3979730606, 0.0452439785004, 0.0862600803375, 0.119874954224
varmatmul_sparse_func2, 1000, 1000, 0.07, ratio_based, 0.452744960785, 0.445650100708, 0.0665040016174, 8.45730304718, 30.0527901649, 0.135014057159, 53.4745202065, 0.0422649383545, 0.0963900089264, 0.128330945969
varmatmul_sparse_func2, 2000, 2000, 0.01, ratio_based, 0.232178926468, 0.433606147766, 0.0442979335785, 4.90328979492, 18.7063250542, 0.255132198334, 52.752630949, 0.0389649868011, 0.0748121738434, 0.103846073151
varmatmul_sparse_func2, 2000, 2000, 0.02, ratio_based, 0.471100091934, 0.442594051361, 0.0437622070312, 9.63855791092, 36.165681839, 0.258898019791, 53.1236839294, 0.0406258106232, 0.112654924393, 0.138375043869
varmatmul_sparse_func2, 2000, 2000, 0.03, ratio_based, 0.732465028763, 0.437239170074, 0.0425801277161, 13.8594689369, 53.3822968006, 0.271091938019, 53.8736579418, 0.042809009552, 0.157945156097, 0.174540996552
varmatmul_sparse_func2, 2000, 2000, 0.04, ratio_based, 0.975944042206, 0.444943904877, 0.0553550720215, 19.1148710251, 70.683740139, 0.258131980896, 54.2875080109, 0.0466139316559, 0.201899051666, 0.209524869919
varmatmul_sparse_func2, 2000, 2000, 0.05, ratio_based, 1.23203396797, 0.831621170044, 0.0441009998322, 23.2373280525, 88.556497097, 0.258599042892, 53.7738480568, 0.0434651374817, 0.250724077225, 0.246886968613
varmatmul_sparse_func2, 2000, 2000, 0.06, ratio_based, 1.35139489174, 0.430516004562, 0.0438640117645, 27.2257831097, 106.903025866, 0.262979030609, 56.442512989, 0.0440559387207, 0.295720100403, 0.286868095398
varmatmul_sparse_func2, 4000, 4000, 0.01, ratio_based, 0.952636003494, 0.440358877182, 0.0707280635834, 19.418637991, 73.2438030243, 0.523608207703, 55.1096110344, 0.0394299030304, 0.229167938232, 0.21363401413
