function_type, m, n, sparsity, sparsity_pattern, generation_time, TF_setup, tacotensor_init, tacotensor_insert, B_pack, c_pack, t_compile, t_assemble, t_compute, computation_time
varmatmul_sparse_func2, 500, 500, 0.02, ratio_based, 0.0294218063354, 0.44095993042, 0.0446419715881, 0.644338846207, 2.46412611008, 0.0690979957581, 53.0167648792, 0.044732093811, 0.0199530124664, 0.0714731216431
varmatmul_sparse_func2, 500, 500, 0.03, ratio_based, 0.0434470176697, 0.432332992554, 0.041974067688, 0.914031982422, 3.52126002312, 0.0692739486694, 52.4066679478, 0.0296840667725, 0.0215849876404, 0.0728311538696
varmatmul_sparse_func2, 500, 500, 0.04, ratio_based, 0.0600261688232, 0.437833070755, 0.0434467792511, 1.25354290009, 4.47741508484, 0.0731770992279, 52.6681249142, 0.0338470935822, 0.0260219573975, 0.0757758617401
varmatmul_sparse_func2, 500, 500, 0.05, ratio_based, 0.0737941265106, 0.437623023987, 0.044291973114, 1.51089692116, 5.44495201111, 0.07088804245, 52.5081460476, 0.0385789871216, 0.0315110683441, 0.0769410133362
varmatmul_sparse_func2, 500, 500, 0.06, ratio_based, 0.0842158794403, 0.432733058929, 0.0435161590576, 1.75087404251, 6.46910619736, 0.0701730251312, 52.8477241993, 0.0347909927368, 0.0317251682281, 0.0793290138245
varmatmul_sparse_func2, 500, 500, 0.07, ratio_based, 0.100934028625, 0.436076879501, 0.0428941249847, 2.13256001472, 7.45720791817, 0.07266497612, 52.7514719963, 0.0356559753418, 0.0326189994812, 0.0813708305359
varmatmul_sparse_func2, 1000, 1000, 0.01, ratio_based, 0.0577239990234, 0.434020996094, 0.0431289672852, 1.271007061, 5.07865810394, 0.130910873413, 53.2960569859, 0.0317339897156, 0.0292439460754, 0.0764107704163
varmatmul_sparse_func2, 1000, 1000, 0.02, ratio_based, 0.111713886261, 0.436455011368, 0.0441370010376, 2.47121596336, 9.08905076981, 0.130527019501, 52.666490078, 0.0306739807129, 0.042366027832, 0.0842130184174
varmatmul_sparse_func2, 1000, 1000, 0.03, ratio_based, 0.17987203598, 0.209138154984, 0.0457739830017, 3.50795197487, 13.2432508469, 0.130040168762, 53.0346670151, 0.0343408584595, 0.0500569343567, 0.0925400257111
varmatmul_sparse_func2, 1000, 1000, 0.04, ratio_based, 0.237818956375, 0.438857078552, 0.0641260147095, 4.85104703903, 17.27414608, 0.133485078812, 52.6235780716, 0.0335330963135, 0.0633959770203, 0.10155415535
varmatmul_sparse_func2, 1000, 1000, 0.05, ratio_based, 0.290086984634, 0.440163850784, 0.0452680587769, 5.83990097046, 22.211879015, 0.131876945496, 52.853222847, 0.0384929180145, 0.0729188919067, 0.110323905945
varmatmul_sparse_func2, 1000, 1000, 0.06, ratio_based, 0.373669147491, 0.439152956009, 0.0446898937225, 6.84025979042, 25.8050611019, 0.130593061447, 52.7622210979, 0.0342478752136, 0.0815877914429, 0.119746923447
varmatmul_sparse_func2, 1000, 1000, 0.07, ratio_based, 0.424036026001, 0.439822912216, 0.0429401397705, 8.3751809597, 29.9629919529, 0.133548021317, 52.8969728947, 0.0306870937347, 0.091344833374, 0.130368947983
varmatmul_sparse_func2, 2000, 2000, 0.01, ratio_based, 0.227715015411, 0.434967041016, 0.0432119369507, 4.92460107803, 18.6667499542, 0.255059957504, 53.0910260677, 0.0322551727295, 0.0739409923553, 0.103025913239
varmatmul_sparse_func2, 2000, 2000, 0.02, ratio_based, 0.484553813934, 0.440891981125, 0.0467791557312, 9.55784797668, 35.7319309711, 0.257076978683, 52.9793450832, 0.0352220535278, 0.116886854172, 0.138624191284
varmatmul_sparse_func2, 2000, 2000, 0.03, ratio_based, 0.768556833267, 0.396004199982, 0.0440740585327, 13.8453249931, 53.2479131222, 0.257188796997, 53.3323540688, 0.033998966217, 0.160123825073, 0.175290107727
varmatmul_sparse_func2, 2000, 2000, 0.04, ratio_based, 0.943340063095, 0.435987949371, 0.0694031715393, 19.2175500393, 70.8779699802, 0.2550740242, 53.6625070572, 0.0406329631805, 0.203478097916, 0.208795070648
varmatmul_sparse_func2, 2000, 2000, 0.05, ratio_based, 1.19914412498, 0.862688064575, 0.052631855011, 23.0948638916, 88.5572290421, 0.25661110878, 52.9727239609, 0.03498005867, 0.248822927475, 0.24632692337
varmatmul_sparse_func2, 2000, 2000, 0.06, ratio_based, 1.49083900452, 0.43262386322, 0.0444140434265, 27.1728789806, 108.029617071, 0.260912179947, 55.6205439568, 0.0387279987335, 0.291821956635, 0.291093111038
